,Benchmark,Score,jdk,machine,benchmark,iteration,config
605,jvbench.jacobi2d.Jacobi2dBenchmark.explicitVec,2.486,19,dockerimg,jacobi2d,7,vector-api
606,jvbench.jacobi2d.Jacobi2dBenchmark.explicitVec,2.509,19,dockerimg,jacobi2d,8,vector-api
607,jvbench.jacobi2d.Jacobi2dBenchmark.explicitVec,2.517,19,dockerimg,jacobi2d,9,vector-api
608,jvbench.jacobi2d.Jacobi2dBenchmark.explicitVec,2.522,19,dockerimg,jacobi2d,10,vector-api
639,jvbench.axpy.AxpyBenchmark.explicitVec,0.072,19,dockerimg,axpy,1,vector-api
640,jvbench.axpy.AxpyBenchmark.explicitVec,0.077,19,dockerimg,axpy,2,vector-api
641,jvbench.axpy.AxpyBenchmark.explicitVec,0.075,19,dockerimg,axpy,3,vector-api
642,jvbench.axpy.AxpyBenchmark.explicitVec,0.074,19,dockerimg,axpy,4,vector-api
643,jvbench.axpy.AxpyBenchmark.explicitVec,0.078,19,dockerimg,axpy,5,vector-api
644,jvbench.axpy.AxpyBenchmark.explicitVec,0.076,19,dockerimg,axpy,6,vector-api
645,jvbench.axpy.AxpyBenchmark.explicitVec,0.069,19,dockerimg,axpy,7,vector-api
646,jvbench.axpy.AxpyBenchmark.explicitVec,0.074,19,dockerimg,axpy,8,vector-api
647,jvbench.axpy.AxpyBenchmark.explicitVec,0.075,19,dockerimg,axpy,9,vector-api
648,jvbench.axpy.AxpyBenchmark.explicitVec,0.079,19,dockerimg,axpy,10,vector-api
679,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.514,19,dockerimg,lavaMD,1,vector-api
680,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.515,19,dockerimg,lavaMD,2,vector-api
681,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.525,19,dockerimg,lavaMD,3,vector-api
682,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.529,19,dockerimg,lavaMD,4,vector-api
683,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.523,19,dockerimg,lavaMD,5,vector-api
684,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.525,19,dockerimg,lavaMD,6,vector-api
685,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.515,19,dockerimg,lavaMD,7,vector-api
686,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.519,19,dockerimg,lavaMD,8,vector-api
687,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.521,19,dockerimg,lavaMD,9,vector-api
688,jvbench.lavaMD.LavaMDBenchmark.explicitVec,0.524,19,dockerimg,lavaMD,10,vector-api
719,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.234,19,dockerimg,blackscholes,1,vector-api
720,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.206,19,dockerimg,blackscholes,2,vector-api
721,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.205,19,dockerimg,blackscholes,3,vector-api
722,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.205,19,dockerimg,blackscholes,4,vector-api
723,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.203,19,dockerimg,blackscholes,5,vector-api
724,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.2,19,dockerimg,blackscholes,6,vector-api
725,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.201,19,dockerimg,blackscholes,7,vector-api
726,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.2,19,dockerimg,blackscholes,8,vector-api
727,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.204,19,dockerimg,blackscholes,9,vector-api
728,jvbench.blackscholes.BlackscholesBenchmark.explicitVec,0.205,19,dockerimg,blackscholes,10,vector-api
20,jvbench.axpy.AxpyBenchmark.fullVec,0.071,19,dockerimg,axpy,1,fully-vectorized
21,jvbench.axpy.AxpyBenchmark.fullVec,0.067,19,dockerimg,axpy,2,fully-vectorized
22,jvbench.axpy.AxpyBenchmark.fullVec,0.069,19,dockerimg,axpy,3,fully-vectorized
23,jvbench.axpy.AxpyBenchmark.fullVec,0.067,19,dockerimg,axpy,4,fully-vectorized
24,jvbench.axpy.AxpyBenchmark.fullVec,0.069,19,dockerimg,axpy,5,fully-vectorized
25,jvbench.axpy.AxpyBenchmark.fullVec,0.07,19,dockerimg,axpy,6,fully-vectorized
26,jvbench.axpy.AxpyBenchmark.fullVec,0.068,19,dockerimg,axpy,7,fully-vectorized
27,jvbench.axpy.AxpyBenchmark.fullVec,0.068,19,dockerimg,axpy,8,fully-vectorized
28,jvbench.axpy.AxpyBenchmark.fullVec,0.072,19,dockerimg,axpy,9,fully-vectorized
29,jvbench.axpy.AxpyBenchmark.fullVec,0.07,19,dockerimg,axpy,10,fully-vectorized
60,jvbench.axpy.AxpyBenchmark.fullVec,0.067,19,dockerimg,axpy,1,fully-vectorized
61,jvbench.axpy.AxpyBenchmark.fullVec,0.068,19,dockerimg,axpy,2,fully-vectorized
62,jvbench.axpy.AxpyBenchmark.fullVec,0.067,19,dockerimg,axpy,3,fully-vectorized
63,jvbench.axpy.AxpyBenchmark.fullVec,0.073,19,dockerimg,axpy,4,fully-vectorized
64,jvbench.axpy.AxpyBenchmark.fullVec,0.071,19,dockerimg,axpy,5,fully-vectorized
65,jvbench.axpy.AxpyBenchmark.fullVec,0.071,19,dockerimg,axpy,6,fully-vectorized
66,jvbench.axpy.AxpyBenchmark.fullVec,0.07,19,dockerimg,axpy,7,fully-vectorized
67,jvbench.axpy.AxpyBenchmark.fullVec,0.08,19,dockerimg,axpy,8,fully-vectorized
68,jvbench.axpy.AxpyBenchmark.fullVec,0.075,19,dockerimg,axpy,9,fully-vectorized
69,jvbench.axpy.AxpyBenchmark.fullVec,0.072,19,dockerimg,axpy,10,fully-vectorized
106,jvbench.axpy.AxpyBenchmark.fullVec,0.08,19,dockerimg,axpy,1,fully-vectorized
107,jvbench.axpy.AxpyBenchmark.fullVec,0.08,19,dockerimg,axpy,2,fully-vectorized
108,jvbench.axpy.AxpyBenchmark.fullVec,0.086,19,dockerimg,axpy,3,fully-vectorized
109,jvbench.axpy.AxpyBenchmark.fullVec,0.101,19,dockerimg,axpy,4,fully-vectorized
110,jvbench.axpy.AxpyBenchmark.fullVec,0.088,19,dockerimg,axpy,5,fully-vectorized
111,jvbench.axpy.AxpyBenchmark.fullVec,0.079,19,dockerimg,axpy,6,fully-vectorized
112,jvbench.axpy.AxpyBenchmark.fullVec,0.081,19,dockerimg,axpy,7,fully-vectorized
113,jvbench.axpy.AxpyBenchmark.fullVec,0.092,19,dockerimg,axpy,8,fully-vectorized
114,jvbench.axpy.AxpyBenchmark.fullVec,0.098,19,dockerimg,axpy,9,fully-vectorized
115,jvbench.axpy.AxpyBenchmark.fullVec,0.099,19,dockerimg,axpy,10,fully-vectorized
136,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,5.863,19,dockerimg,particlefilter,1,fully-vectorized
137,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,5.972,19,dockerimg,particlefilter,2,fully-vectorized
138,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,5.882,19,dockerimg,particlefilter,3,fully-vectorized
139,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,5.886,19,dockerimg,particlefilter,4,fully-vectorized
140,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,5.913,19,dockerimg,particlefilter,5,fully-vectorized
141,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,5.886,19,dockerimg,particlefilter,6,fully-vectorized
142,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,6.106,19,dockerimg,particlefilter,7,fully-vectorized
143,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,6.057,19,dockerimg,particlefilter,8,fully-vectorized
144,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,5.981,19,dockerimg,particlefilter,9,fully-vectorized
145,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,6.051,19,dockerimg,particlefilter,10,fully-vectorized
176,jvbench.streamcluster.StreamclusterBenchmark.fullVec,1.189,19,dockerimg,streamcluster,1,fully-vectorized
177,jvbench.streamcluster.StreamclusterBenchmark.fullVec,1.154,19,dockerimg,streamcluster,2,fully-vectorized
178,jvbench.streamcluster.StreamclusterBenchmark.fullVec,1.13,19,dockerimg,streamcluster,3,fully-vectorized
179,jvbench.streamcluster.StreamclusterBenchmark.fullVec,1.13,19,dockerimg,streamcluster,4,fully-vectorized
180,jvbench.streamcluster.StreamclusterBenchmark.fullVec,1.127,19,dockerimg,streamcluster,5,fully-vectorized
181,jvbench.streamcluster.StreamclusterBenchmark.fullVec,1.154,19,dockerimg,streamcluster,6,fully-vectorized
182,jvbench.streamcluster.StreamclusterBenchmark.fullVec,1.114,19,dockerimg,streamcluster,7,fully-vectorized
183,jvbench.streamcluster.StreamclusterBenchmark.fullVec,1.114,19,dockerimg,streamcluster,8,fully-vectorized
184,jvbench.streamcluster.StreamclusterBenchmark.fullVec,1.102,19,dockerimg,streamcluster,9,fully-vectorized
185,jvbench.streamcluster.StreamclusterBenchmark.fullVec,1.178,19,dockerimg,streamcluster,10,fully-vectorized
216,jvbench.canneal.CannealBenchmark.fullVec,1.844,19,dockerimg,canneal,1,fully-vectorized
217,jvbench.canneal.CannealBenchmark.fullVec,1.772,19,dockerimg,canneal,2,fully-vectorized
218,jvbench.canneal.CannealBenchmark.fullVec,1.86,19,dockerimg,canneal,3,fully-vectorized
219,jvbench.canneal.CannealBenchmark.fullVec,1.856,19,dockerimg,canneal,4,fully-vectorized
220,jvbench.canneal.CannealBenchmark.fullVec,1.799,19,dockerimg,canneal,5,fully-vectorized
221,jvbench.canneal.CannealBenchmark.fullVec,1.822,19,dockerimg,canneal,6,fully-vectorized
222,jvbench.canneal.CannealBenchmark.fullVec,1.881,19,dockerimg,canneal,7,fully-vectorized
223,jvbench.canneal.CannealBenchmark.fullVec,1.796,19,dockerimg,canneal,8,fully-vectorized
224,jvbench.canneal.CannealBenchmark.fullVec,1.817,19,dockerimg,canneal,9,fully-vectorized
225,jvbench.canneal.CannealBenchmark.fullVec,1.8,19,dockerimg,canneal,10,fully-vectorized
256,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.634,19,dockerimg,jacobi2d,1,fully-vectorized
257,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.672,19,dockerimg,jacobi2d,2,fully-vectorized
258,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.673,19,dockerimg,jacobi2d,3,fully-vectorized
259,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.638,19,dockerimg,jacobi2d,4,fully-vectorized
260,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.695,19,dockerimg,jacobi2d,5,fully-vectorized
261,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.655,19,dockerimg,jacobi2d,6,fully-vectorized
262,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.674,19,dockerimg,jacobi2d,7,fully-vectorized
263,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.668,19,dockerimg,jacobi2d,8,fully-vectorized
264,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.689,19,dockerimg,jacobi2d,9,fully-vectorized
265,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.661,19,dockerimg,jacobi2d,10,fully-vectorized
296,jvbench.axpy.AxpyBenchmark.fullVec,0.079,19,dockerimg,axpy,1,fully-vectorized
297,jvbench.axpy.AxpyBenchmark.fullVec,0.078,19,dockerimg,axpy,2,fully-vectorized
298,jvbench.axpy.AxpyBenchmark.fullVec,0.084,19,dockerimg,axpy,3,fully-vectorized
299,jvbench.axpy.AxpyBenchmark.fullVec,0.076,19,dockerimg,axpy,4,fully-vectorized
300,jvbench.axpy.AxpyBenchmark.fullVec,0.072,19,dockerimg,axpy,5,fully-vectorized
301,jvbench.axpy.AxpyBenchmark.fullVec,0.078,19,dockerimg,axpy,6,fully-vectorized
302,jvbench.axpy.AxpyBenchmark.fullVec,0.072,19,dockerimg,axpy,7,fully-vectorized
303,jvbench.axpy.AxpyBenchmark.fullVec,0.078,19,dockerimg,axpy,8,fully-vectorized
304,jvbench.axpy.AxpyBenchmark.fullVec,0.075,19,dockerimg,axpy,9,fully-vectorized
305,jvbench.axpy.AxpyBenchmark.fullVec,0.068,19,dockerimg,axpy,10,fully-vectorized
336,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.488,19,dockerimg,swaptions,1,fully-vectorized
337,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.47,19,dockerimg,swaptions,2,fully-vectorized
338,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.391,19,dockerimg,swaptions,3,fully-vectorized
339,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.383,19,dockerimg,swaptions,4,fully-vectorized
340,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.383,19,dockerimg,swaptions,5,fully-vectorized
341,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.422,19,dockerimg,swaptions,6,fully-vectorized
342,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.413,19,dockerimg,swaptions,7,fully-vectorized
343,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.382,19,dockerimg,swaptions,8,fully-vectorized
344,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.394,19,dockerimg,swaptions,9,fully-vectorized
345,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.387,19,dockerimg,swaptions,10,fully-vectorized
376,jvbench.somier.SomierBenchmark.fullVec,0.674,19,dockerimg,somier,1,fully-vectorized
377,jvbench.somier.SomierBenchmark.fullVec,0.648,19,dockerimg,somier,2,fully-vectorized
378,jvbench.somier.SomierBenchmark.fullVec,0.64,19,dockerimg,somier,3,fully-vectorized
379,jvbench.somier.SomierBenchmark.fullVec,0.658,19,dockerimg,somier,4,fully-vectorized
380,jvbench.somier.SomierBenchmark.fullVec,0.655,19,dockerimg,somier,5,fully-vectorized
381,jvbench.somier.SomierBenchmark.fullVec,0.657,19,dockerimg,somier,6,fully-vectorized
382,jvbench.somier.SomierBenchmark.fullVec,0.645,19,dockerimg,somier,7,fully-vectorized
383,jvbench.somier.SomierBenchmark.fullVec,0.644,19,dockerimg,somier,8,fully-vectorized
384,jvbench.somier.SomierBenchmark.fullVec,0.636,19,dockerimg,somier,9,fully-vectorized
385,jvbench.somier.SomierBenchmark.fullVec,0.648,19,dockerimg,somier,10,fully-vectorized
416,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.573,19,dockerimg,lavaMD,1,fully-vectorized
417,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.565,19,dockerimg,lavaMD,2,fully-vectorized
418,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.557,19,dockerimg,lavaMD,3,fully-vectorized
419,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.566,19,dockerimg,lavaMD,4,fully-vectorized
420,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.582,19,dockerimg,lavaMD,5,fully-vectorized
421,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.566,19,dockerimg,lavaMD,6,fully-vectorized
422,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.552,19,dockerimg,lavaMD,7,fully-vectorized
423,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.552,19,dockerimg,lavaMD,8,fully-vectorized
424,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.613,19,dockerimg,lavaMD,9,fully-vectorized
425,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.581,19,dockerimg,lavaMD,10,fully-vectorized
456,jvbench.pathfinder.PathfinderBenchmark.fullVec,1.209,19,dockerimg,pathfinder,1,fully-vectorized
457,jvbench.pathfinder.PathfinderBenchmark.fullVec,1.245,19,dockerimg,pathfinder,2,fully-vectorized
458,jvbench.pathfinder.PathfinderBenchmark.fullVec,1.199,19,dockerimg,pathfinder,3,fully-vectorized
459,jvbench.pathfinder.PathfinderBenchmark.fullVec,1.198,19,dockerimg,pathfinder,4,fully-vectorized
460,jvbench.pathfinder.PathfinderBenchmark.fullVec,1.209,19,dockerimg,pathfinder,5,fully-vectorized
461,jvbench.pathfinder.PathfinderBenchmark.fullVec,1.256,19,dockerimg,pathfinder,6,fully-vectorized
462,jvbench.pathfinder.PathfinderBenchmark.fullVec,1.178,19,dockerimg,pathfinder,7,fully-vectorized
463,jvbench.pathfinder.PathfinderBenchmark.fullVec,1.175,19,dockerimg,pathfinder,8,fully-vectorized
464,jvbench.pathfinder.PathfinderBenchmark.fullVec,1.201,19,dockerimg,pathfinder,9,fully-vectorized
465,jvbench.pathfinder.PathfinderBenchmark.fullVec,1.258,19,dockerimg,pathfinder,10,fully-vectorized
496,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.226,19,dockerimg,blackscholes,1,fully-vectorized
497,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.299,19,dockerimg,blackscholes,2,fully-vectorized
498,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.224,19,dockerimg,blackscholes,3,fully-vectorized
499,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.218,19,dockerimg,blackscholes,4,fully-vectorized
500,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.233,19,dockerimg,blackscholes,5,fully-vectorized
501,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.218,19,dockerimg,blackscholes,6,fully-vectorized
502,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.214,19,dockerimg,blackscholes,7,fully-vectorized
503,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.227,19,dockerimg,blackscholes,8,fully-vectorized
504,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.236,19,dockerimg,blackscholes,9,fully-vectorized
505,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.227,19,dockerimg,blackscholes,10,fully-vectorized
536,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,5.12,19,dockerimg,particlefilter,1,fully-vectorized
537,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,5.143,19,dockerimg,particlefilter,2,fully-vectorized
538,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,5.133,19,dockerimg,particlefilter,3,fully-vectorized
539,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,5.147,19,dockerimg,particlefilter,4,fully-vectorized
540,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,5.128,19,dockerimg,particlefilter,5,fully-vectorized
541,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,10.436,19,dockerimg,particlefilter,6,fully-vectorized
542,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,5.184,19,dockerimg,particlefilter,7,fully-vectorized
543,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,5.145,19,dockerimg,particlefilter,8,fully-vectorized
544,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,5.177,19,dockerimg,particlefilter,9,fully-vectorized
545,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,5.166,19,dockerimg,particlefilter,10,fully-vectorized
569,jvbench.canneal.CannealBenchmark.fullVec,1.806,19,dockerimg,canneal,1,fully-vectorized
570,jvbench.canneal.CannealBenchmark.fullVec,1.879,19,dockerimg,canneal,2,fully-vectorized
571,jvbench.canneal.CannealBenchmark.fullVec,1.867,19,dockerimg,canneal,3,fully-vectorized
572,jvbench.canneal.CannealBenchmark.fullVec,1.875,19,dockerimg,canneal,4,fully-vectorized
573,jvbench.canneal.CannealBenchmark.fullVec,1.804,19,dockerimg,canneal,5,fully-vectorized
574,jvbench.canneal.CannealBenchmark.fullVec,2.02,19,dockerimg,canneal,6,fully-vectorized
575,jvbench.canneal.CannealBenchmark.fullVec,1.926,19,dockerimg,canneal,7,fully-vectorized
576,jvbench.canneal.CannealBenchmark.fullVec,1.829,19,dockerimg,canneal,8,fully-vectorized
577,jvbench.canneal.CannealBenchmark.fullVec,1.759,19,dockerimg,canneal,9,fully-vectorized
578,jvbench.canneal.CannealBenchmark.fullVec,1.841,19,dockerimg,canneal,10,fully-vectorized
609,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.517,19,dockerimg,jacobi2d,1,fully-vectorized
610,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.485,19,dockerimg,jacobi2d,2,fully-vectorized
611,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.501,19,dockerimg,jacobi2d,3,fully-vectorized
612,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.5,19,dockerimg,jacobi2d,4,fully-vectorized
613,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.517,19,dockerimg,jacobi2d,5,fully-vectorized
614,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.487,19,dockerimg,jacobi2d,6,fully-vectorized
615,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.51,19,dockerimg,jacobi2d,7,fully-vectorized
616,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.482,19,dockerimg,jacobi2d,8,fully-vectorized
617,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.502,19,dockerimg,jacobi2d,9,fully-vectorized
618,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.479,19,dockerimg,jacobi2d,10,fully-vectorized
649,jvbench.axpy.AxpyBenchmark.fullVec,0.069,19,dockerimg,axpy,1,fully-vectorized
650,jvbench.axpy.AxpyBenchmark.fullVec,0.078,19,dockerimg,axpy,2,fully-vectorized
651,jvbench.axpy.AxpyBenchmark.fullVec,0.077,19,dockerimg,axpy,3,fully-vectorized
652,jvbench.axpy.AxpyBenchmark.fullVec,0.074,19,dockerimg,axpy,4,fully-vectorized
653,jvbench.axpy.AxpyBenchmark.fullVec,0.074,19,dockerimg,axpy,5,fully-vectorized
654,jvbench.axpy.AxpyBenchmark.fullVec,0.079,19,dockerimg,axpy,6,fully-vectorized
655,jvbench.axpy.AxpyBenchmark.fullVec,0.078,19,dockerimg,axpy,7,fully-vectorized
656,jvbench.axpy.AxpyBenchmark.fullVec,0.075,19,dockerimg,axpy,8,fully-vectorized
657,jvbench.axpy.AxpyBenchmark.fullVec,0.074,19,dockerimg,axpy,9,fully-vectorized
658,jvbench.axpy.AxpyBenchmark.fullVec,0.074,19,dockerimg,axpy,10,fully-vectorized
689,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.488,19,dockerimg,lavaMD,1,fully-vectorized
690,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.52,19,dockerimg,lavaMD,2,fully-vectorized
691,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.517,19,dockerimg,lavaMD,3,fully-vectorized
692,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.518,19,dockerimg,lavaMD,4,fully-vectorized
693,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.515,19,dockerimg,lavaMD,5,fully-vectorized
694,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.486,19,dockerimg,lavaMD,6,fully-vectorized
695,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.486,19,dockerimg,lavaMD,7,fully-vectorized
696,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.482,19,dockerimg,lavaMD,8,fully-vectorized
697,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.535,19,dockerimg,lavaMD,9,fully-vectorized
698,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.518,19,dockerimg,lavaMD,10,fully-vectorized
729,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.215,19,dockerimg,blackscholes,1,fully-vectorized
730,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.217,19,dockerimg,blackscholes,2,fully-vectorized
731,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.214,19,dockerimg,blackscholes,3,fully-vectorized
732,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.216,19,dockerimg,blackscholes,4,fully-vectorized
733,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.214,19,dockerimg,blackscholes,5,fully-vectorized
734,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.208,19,dockerimg,blackscholes,6,fully-vectorized
735,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.21,19,dockerimg,blackscholes,7,fully-vectorized
736,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.212,19,dockerimg,blackscholes,8,fully-vectorized
737,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.214,19,dockerimg,blackscholes,9,fully-vectorized
738,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.198,19,dockerimg,blackscholes,10,fully-vectorized
20,jvbench.axpy.AxpyBenchmark.fullVec,0.071,19,dockerimg,axpy,1,loopBound
21,jvbench.axpy.AxpyBenchmark.fullVec,0.067,19,dockerimg,axpy,2,loopBound
22,jvbench.axpy.AxpyBenchmark.fullVec,0.069,19,dockerimg,axpy,3,loopBound
23,jvbench.axpy.AxpyBenchmark.fullVec,0.067,19,dockerimg,axpy,4,loopBound
24,jvbench.axpy.AxpyBenchmark.fullVec,0.069,19,dockerimg,axpy,5,loopBound
25,jvbench.axpy.AxpyBenchmark.fullVec,0.07,19,dockerimg,axpy,6,loopBound
26,jvbench.axpy.AxpyBenchmark.fullVec,0.068,19,dockerimg,axpy,7,loopBound
27,jvbench.axpy.AxpyBenchmark.fullVec,0.068,19,dockerimg,axpy,8,loopBound
28,jvbench.axpy.AxpyBenchmark.fullVec,0.072,19,dockerimg,axpy,9,loopBound
29,jvbench.axpy.AxpyBenchmark.fullVec,0.07,19,dockerimg,axpy,10,loopBound
60,jvbench.axpy.AxpyBenchmark.fullVec,0.067,19,dockerimg,axpy,1,loopBound
61,jvbench.axpy.AxpyBenchmark.fullVec,0.068,19,dockerimg,axpy,2,loopBound
62,jvbench.axpy.AxpyBenchmark.fullVec,0.067,19,dockerimg,axpy,3,loopBound
63,jvbench.axpy.AxpyBenchmark.fullVec,0.073,19,dockerimg,axpy,4,loopBound
64,jvbench.axpy.AxpyBenchmark.fullVec,0.071,19,dockerimg,axpy,5,loopBound
65,jvbench.axpy.AxpyBenchmark.fullVec,0.071,19,dockerimg,axpy,6,loopBound
66,jvbench.axpy.AxpyBenchmark.fullVec,0.07,19,dockerimg,axpy,7,loopBound
67,jvbench.axpy.AxpyBenchmark.fullVec,0.08,19,dockerimg,axpy,8,loopBound
68,jvbench.axpy.AxpyBenchmark.fullVec,0.075,19,dockerimg,axpy,9,loopBound
69,jvbench.axpy.AxpyBenchmark.fullVec,0.072,19,dockerimg,axpy,10,loopBound
106,jvbench.axpy.AxpyBenchmark.fullVec,0.08,19,dockerimg,axpy,1,loopBound
107,jvbench.axpy.AxpyBenchmark.fullVec,0.08,19,dockerimg,axpy,2,loopBound
108,jvbench.axpy.AxpyBenchmark.fullVec,0.086,19,dockerimg,axpy,3,loopBound
109,jvbench.axpy.AxpyBenchmark.fullVec,0.101,19,dockerimg,axpy,4,loopBound
110,jvbench.axpy.AxpyBenchmark.fullVec,0.088,19,dockerimg,axpy,5,loopBound
111,jvbench.axpy.AxpyBenchmark.fullVec,0.079,19,dockerimg,axpy,6,loopBound
112,jvbench.axpy.AxpyBenchmark.fullVec,0.081,19,dockerimg,axpy,7,loopBound
113,jvbench.axpy.AxpyBenchmark.fullVec,0.092,19,dockerimg,axpy,8,loopBound
114,jvbench.axpy.AxpyBenchmark.fullVec,0.098,19,dockerimg,axpy,9,loopBound
115,jvbench.axpy.AxpyBenchmark.fullVec,0.099,19,dockerimg,axpy,10,loopBound
136,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,5.863,19,dockerimg,particlefilter,1,loopBound
137,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,5.972,19,dockerimg,particlefilter,2,loopBound
