,Benchmark,Score,jdk,machine,benchmark,iteration,config
2879,jvbench.canneal.CannealBenchmark.fullVec,4.981,19,MAVX2,canneal,1,fully-vectorized
2880,jvbench.canneal.CannealBenchmark.fullVec,4.925,19,MAVX2,canneal,2,fully-vectorized
2881,jvbench.canneal.CannealBenchmark.fullVec,4.997,19,MAVX2,canneal,3,fully-vectorized
2882,jvbench.canneal.CannealBenchmark.fullVec,4.775,19,MAVX2,canneal,4,fully-vectorized
2883,jvbench.canneal.CannealBenchmark.fullVec,4.69,19,MAVX2,canneal,5,fully-vectorized
2884,jvbench.canneal.CannealBenchmark.fullVec,4.656,19,MAVX2,canneal,6,fully-vectorized
2885,jvbench.canneal.CannealBenchmark.fullVec,4.607,19,MAVX2,canneal,7,fully-vectorized
2886,jvbench.canneal.CannealBenchmark.fullVec,4.732,19,MAVX2,canneal,8,fully-vectorized
2887,jvbench.canneal.CannealBenchmark.fullVec,4.551,19,MAVX2,canneal,9,fully-vectorized
2888,jvbench.canneal.CannealBenchmark.fullVec,4.516,19,MAVX2,canneal,10,fully-vectorized
2919,jvbench.axpy.AxpyBenchmark.fullVec,0.063,19,MAVX2,axpy,1,fully-vectorized
2920,jvbench.axpy.AxpyBenchmark.fullVec,0.062,19,MAVX2,axpy,2,fully-vectorized
2921,jvbench.axpy.AxpyBenchmark.fullVec,0.063,19,MAVX2,axpy,3,fully-vectorized
2922,jvbench.axpy.AxpyBenchmark.fullVec,0.063,19,MAVX2,axpy,4,fully-vectorized
2923,jvbench.axpy.AxpyBenchmark.fullVec,0.108,19,MAVX2,axpy,5,fully-vectorized
2924,jvbench.axpy.AxpyBenchmark.fullVec,0.064,19,MAVX2,axpy,6,fully-vectorized
2925,jvbench.axpy.AxpyBenchmark.fullVec,0.063,19,MAVX2,axpy,7,fully-vectorized
2926,jvbench.axpy.AxpyBenchmark.fullVec,0.063,19,MAVX2,axpy,8,fully-vectorized
2927,jvbench.axpy.AxpyBenchmark.fullVec,0.063,19,MAVX2,axpy,9,fully-vectorized
2928,jvbench.axpy.AxpyBenchmark.fullVec,0.065,19,MAVX2,axpy,10,fully-vectorized
2959,jvbench.streamcluster.StreamclusterBenchmark.fullVec,7.412,19,MAVX2,streamcluster,1,fully-vectorized
2960,jvbench.streamcluster.StreamclusterBenchmark.fullVec,7.508,19,MAVX2,streamcluster,2,fully-vectorized
2961,jvbench.streamcluster.StreamclusterBenchmark.fullVec,7.49,19,MAVX2,streamcluster,3,fully-vectorized
2962,jvbench.streamcluster.StreamclusterBenchmark.fullVec,7.359,19,MAVX2,streamcluster,4,fully-vectorized
2963,jvbench.streamcluster.StreamclusterBenchmark.fullVec,7.431,19,MAVX2,streamcluster,5,fully-vectorized
2964,jvbench.streamcluster.StreamclusterBenchmark.fullVec,7.304,19,MAVX2,streamcluster,6,fully-vectorized
2965,jvbench.streamcluster.StreamclusterBenchmark.fullVec,7.42,19,MAVX2,streamcluster,7,fully-vectorized
2966,jvbench.streamcluster.StreamclusterBenchmark.fullVec,7.488,19,MAVX2,streamcluster,8,fully-vectorized
2967,jvbench.streamcluster.StreamclusterBenchmark.fullVec,7.339,19,MAVX2,streamcluster,9,fully-vectorized
2968,jvbench.streamcluster.StreamclusterBenchmark.fullVec,7.283,19,MAVX2,streamcluster,10,fully-vectorized
2999,jvbench.swaptions.SwaptionsBenchmark.fullVec,7.873,19,MAVX2,swaptions,1,fully-vectorized
3000,jvbench.swaptions.SwaptionsBenchmark.fullVec,7.951,19,MAVX2,swaptions,2,fully-vectorized
3001,jvbench.swaptions.SwaptionsBenchmark.fullVec,7.921,19,MAVX2,swaptions,3,fully-vectorized
3002,jvbench.swaptions.SwaptionsBenchmark.fullVec,7.958,19,MAVX2,swaptions,4,fully-vectorized
3003,jvbench.swaptions.SwaptionsBenchmark.fullVec,7.941,19,MAVX2,swaptions,5,fully-vectorized
3004,jvbench.swaptions.SwaptionsBenchmark.fullVec,7.889,19,MAVX2,swaptions,6,fully-vectorized
3005,jvbench.swaptions.SwaptionsBenchmark.fullVec,7.89,19,MAVX2,swaptions,7,fully-vectorized
3006,jvbench.swaptions.SwaptionsBenchmark.fullVec,7.883,19,MAVX2,swaptions,8,fully-vectorized
3007,jvbench.swaptions.SwaptionsBenchmark.fullVec,7.943,19,MAVX2,swaptions,9,fully-vectorized
3008,jvbench.swaptions.SwaptionsBenchmark.fullVec,7.944,19,MAVX2,swaptions,10,fully-vectorized
3039,jvbench.blackscholes.BlackscholesBenchmark.fullVec,1.023,19,MAVX2,blackscholes,1,fully-vectorized
3040,jvbench.blackscholes.BlackscholesBenchmark.fullVec,1.145,19,MAVX2,blackscholes,2,fully-vectorized
3041,jvbench.blackscholes.BlackscholesBenchmark.fullVec,1.047,19,MAVX2,blackscholes,3,fully-vectorized
3042,jvbench.blackscholes.BlackscholesBenchmark.fullVec,1.037,19,MAVX2,blackscholes,4,fully-vectorized
3043,jvbench.blackscholes.BlackscholesBenchmark.fullVec,1.248,19,MAVX2,blackscholes,5,fully-vectorized
3044,jvbench.blackscholes.BlackscholesBenchmark.fullVec,1.025,19,MAVX2,blackscholes,6,fully-vectorized
3045,jvbench.blackscholes.BlackscholesBenchmark.fullVec,1.023,19,MAVX2,blackscholes,7,fully-vectorized
3046,jvbench.blackscholes.BlackscholesBenchmark.fullVec,1.043,19,MAVX2,blackscholes,8,fully-vectorized
3047,jvbench.blackscholes.BlackscholesBenchmark.fullVec,1.18,19,MAVX2,blackscholes,9,fully-vectorized
3048,jvbench.blackscholes.BlackscholesBenchmark.fullVec,1.028,19,MAVX2,blackscholes,10,fully-vectorized
3079,jvbench.lavaMD.LavaMDBenchmark.fullVec,1.551,19,MAVX2,lavaMD,1,fully-vectorized
3080,jvbench.lavaMD.LavaMDBenchmark.fullVec,1.624,19,MAVX2,lavaMD,2,fully-vectorized
3081,jvbench.lavaMD.LavaMDBenchmark.fullVec,1.576,19,MAVX2,lavaMD,3,fully-vectorized
3082,jvbench.lavaMD.LavaMDBenchmark.fullVec,1.549,19,MAVX2,lavaMD,4,fully-vectorized
3083,jvbench.lavaMD.LavaMDBenchmark.fullVec,1.605,19,MAVX2,lavaMD,5,fully-vectorized
3084,jvbench.lavaMD.LavaMDBenchmark.fullVec,1.567,19,MAVX2,lavaMD,6,fully-vectorized
3085,jvbench.lavaMD.LavaMDBenchmark.fullVec,1.574,19,MAVX2,lavaMD,7,fully-vectorized
3086,jvbench.lavaMD.LavaMDBenchmark.fullVec,1.547,19,MAVX2,lavaMD,8,fully-vectorized
3087,jvbench.lavaMD.LavaMDBenchmark.fullVec,1.551,19,MAVX2,lavaMD,9,fully-vectorized
3088,jvbench.lavaMD.LavaMDBenchmark.fullVec,1.606,19,MAVX2,lavaMD,10,fully-vectorized
3119,jvbench.pathfinder.PathfinderBenchmark.fullVec,7.69,19,MAVX2,pathfinder,1,fully-vectorized
3120,jvbench.pathfinder.PathfinderBenchmark.fullVec,7.695,19,MAVX2,pathfinder,2,fully-vectorized
3121,jvbench.pathfinder.PathfinderBenchmark.fullVec,7.681,19,MAVX2,pathfinder,3,fully-vectorized
3122,jvbench.pathfinder.PathfinderBenchmark.fullVec,7.688,19,MAVX2,pathfinder,4,fully-vectorized
3123,jvbench.pathfinder.PathfinderBenchmark.fullVec,7.787,19,MAVX2,pathfinder,5,fully-vectorized
3124,jvbench.pathfinder.PathfinderBenchmark.fullVec,7.691,19,MAVX2,pathfinder,6,fully-vectorized
3125,jvbench.pathfinder.PathfinderBenchmark.fullVec,7.681,19,MAVX2,pathfinder,7,fully-vectorized
3126,jvbench.pathfinder.PathfinderBenchmark.fullVec,7.736,19,MAVX2,pathfinder,8,fully-vectorized
3127,jvbench.pathfinder.PathfinderBenchmark.fullVec,7.688,19,MAVX2,pathfinder,9,fully-vectorized
3128,jvbench.pathfinder.PathfinderBenchmark.fullVec,7.718,19,MAVX2,pathfinder,10,fully-vectorized
3159,jvbench.somier.SomierBenchmark.fullVec,0.617,19,MAVX2,somier,1,fully-vectorized
3160,jvbench.somier.SomierBenchmark.fullVec,0.618,19,MAVX2,somier,2,fully-vectorized
3161,jvbench.somier.SomierBenchmark.fullVec,0.617,19,MAVX2,somier,3,fully-vectorized
3162,jvbench.somier.SomierBenchmark.fullVec,0.618,19,MAVX2,somier,4,fully-vectorized
3163,jvbench.somier.SomierBenchmark.fullVec,0.62,19,MAVX2,somier,5,fully-vectorized
3164,jvbench.somier.SomierBenchmark.fullVec,0.619,19,MAVX2,somier,6,fully-vectorized
3165,jvbench.somier.SomierBenchmark.fullVec,0.619,19,MAVX2,somier,7,fully-vectorized
3166,jvbench.somier.SomierBenchmark.fullVec,0.618,19,MAVX2,somier,8,fully-vectorized
3167,jvbench.somier.SomierBenchmark.fullVec,0.618,19,MAVX2,somier,9,fully-vectorized
3168,jvbench.somier.SomierBenchmark.fullVec,0.618,19,MAVX2,somier,10,fully-vectorized
3199,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,4.87,19,MAVX2,particlefilter,1,fully-vectorized
3200,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,4.865,19,MAVX2,particlefilter,2,fully-vectorized
3201,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,4.866,19,MAVX2,particlefilter,3,fully-vectorized
3202,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,4.865,19,MAVX2,particlefilter,4,fully-vectorized
3203,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,4.867,19,MAVX2,particlefilter,5,fully-vectorized
3204,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,4.869,19,MAVX2,particlefilter,6,fully-vectorized
3205,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,4.878,19,MAVX2,particlefilter,7,fully-vectorized
3206,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,4.879,19,MAVX2,particlefilter,8,fully-vectorized
3207,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,4.865,19,MAVX2,particlefilter,9,fully-vectorized
3208,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,4.868,19,MAVX2,particlefilter,10,fully-vectorized
3239,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.443,19,MAVX2,jacobi2d,1,fully-vectorized
3240,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.458,19,MAVX2,jacobi2d,2,fully-vectorized
3241,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.459,19,MAVX2,jacobi2d,3,fully-vectorized
3242,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.458,19,MAVX2,jacobi2d,4,fully-vectorized
3243,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.461,19,MAVX2,jacobi2d,5,fully-vectorized
3244,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.423,19,MAVX2,jacobi2d,6,fully-vectorized
3245,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.416,19,MAVX2,jacobi2d,7,fully-vectorized
3246,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.416,19,MAVX2,jacobi2d,8,fully-vectorized
3247,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.417,19,MAVX2,jacobi2d,9,fully-vectorized
3248,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.417,19,MAVX2,jacobi2d,10,fully-vectorized
3279,jvbench.canneal.CannealBenchmark.fullVec,1.673,19,MAVX2,canneal,1,fully-vectorized
3280,jvbench.canneal.CannealBenchmark.fullVec,1.744,19,MAVX2,canneal,2,fully-vectorized
3281,jvbench.canneal.CannealBenchmark.fullVec,1.678,19,MAVX2,canneal,3,fully-vectorized
3282,jvbench.canneal.CannealBenchmark.fullVec,1.677,19,MAVX2,canneal,4,fully-vectorized
3283,jvbench.canneal.CannealBenchmark.fullVec,1.732,19,MAVX2,canneal,5,fully-vectorized
3284,jvbench.canneal.CannealBenchmark.fullVec,1.675,19,MAVX2,canneal,6,fully-vectorized
3285,jvbench.canneal.CannealBenchmark.fullVec,1.678,19,MAVX2,canneal,7,fully-vectorized
3286,jvbench.canneal.CannealBenchmark.fullVec,1.734,19,MAVX2,canneal,8,fully-vectorized
3287,jvbench.canneal.CannealBenchmark.fullVec,1.68,19,MAVX2,canneal,9,fully-vectorized
3288,jvbench.canneal.CannealBenchmark.fullVec,1.681,19,MAVX2,canneal,10,fully-vectorized
3319,jvbench.axpy.AxpyBenchmark.fullVec,0.056,19,MAVX2,axpy,1,fully-vectorized
3320,jvbench.axpy.AxpyBenchmark.fullVec,0.055,19,MAVX2,axpy,2,fully-vectorized
3321,jvbench.axpy.AxpyBenchmark.fullVec,0.056,19,MAVX2,axpy,3,fully-vectorized
3322,jvbench.axpy.AxpyBenchmark.fullVec,0.056,19,MAVX2,axpy,4,fully-vectorized
3323,jvbench.axpy.AxpyBenchmark.fullVec,0.056,19,MAVX2,axpy,5,fully-vectorized
3324,jvbench.axpy.AxpyBenchmark.fullVec,0.056,19,MAVX2,axpy,6,fully-vectorized
3325,jvbench.axpy.AxpyBenchmark.fullVec,0.056,19,MAVX2,axpy,7,fully-vectorized
3326,jvbench.axpy.AxpyBenchmark.fullVec,0.056,19,MAVX2,axpy,8,fully-vectorized
3327,jvbench.axpy.AxpyBenchmark.fullVec,0.056,19,MAVX2,axpy,9,fully-vectorized
3328,jvbench.axpy.AxpyBenchmark.fullVec,0.056,19,MAVX2,axpy,10,fully-vectorized
3359,jvbench.streamcluster.StreamclusterBenchmark.fullVec,0.953,19,MAVX2,streamcluster,1,fully-vectorized
3360,jvbench.streamcluster.StreamclusterBenchmark.fullVec,0.942,19,MAVX2,streamcluster,2,fully-vectorized
3361,jvbench.streamcluster.StreamclusterBenchmark.fullVec,0.939,19,MAVX2,streamcluster,3,fully-vectorized
3362,jvbench.streamcluster.StreamclusterBenchmark.fullVec,0.93,19,MAVX2,streamcluster,4,fully-vectorized
3363,jvbench.streamcluster.StreamclusterBenchmark.fullVec,0.943,19,MAVX2,streamcluster,5,fully-vectorized
3364,jvbench.streamcluster.StreamclusterBenchmark.fullVec,0.897,19,MAVX2,streamcluster,6,fully-vectorized
3365,jvbench.streamcluster.StreamclusterBenchmark.fullVec,0.873,19,MAVX2,streamcluster,7,fully-vectorized
3366,jvbench.streamcluster.StreamclusterBenchmark.fullVec,0.96,19,MAVX2,streamcluster,8,fully-vectorized
3367,jvbench.streamcluster.StreamclusterBenchmark.fullVec,0.917,19,MAVX2,streamcluster,9,fully-vectorized
3368,jvbench.streamcluster.StreamclusterBenchmark.fullVec,0.888,19,MAVX2,streamcluster,10,fully-vectorized
3399,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.331,19,MAVX2,swaptions,1,fully-vectorized
3400,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.328,19,MAVX2,swaptions,2,fully-vectorized
3401,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.324,19,MAVX2,swaptions,3,fully-vectorized
3402,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.327,19,MAVX2,swaptions,4,fully-vectorized
3403,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.33,19,MAVX2,swaptions,5,fully-vectorized
3404,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.33,19,MAVX2,swaptions,6,fully-vectorized
3405,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.33,19,MAVX2,swaptions,7,fully-vectorized
3406,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.332,19,MAVX2,swaptions,8,fully-vectorized
3407,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.326,19,MAVX2,swaptions,9,fully-vectorized
3408,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.328,19,MAVX2,swaptions,10,fully-vectorized
3439,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.183,19,MAVX2,blackscholes,1,fully-vectorized
3440,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.181,19,MAVX2,blackscholes,2,fully-vectorized
3441,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.181,19,MAVX2,blackscholes,3,fully-vectorized
3442,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.181,19,MAVX2,blackscholes,4,fully-vectorized
3443,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.179,19,MAVX2,blackscholes,5,fully-vectorized
3444,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.181,19,MAVX2,blackscholes,6,fully-vectorized
3445,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.18,19,MAVX2,blackscholes,7,fully-vectorized
3446,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.18,19,MAVX2,blackscholes,8,fully-vectorized
3447,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.181,19,MAVX2,blackscholes,9,fully-vectorized
3448,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.18,19,MAVX2,blackscholes,10,fully-vectorized
3479,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.434,19,MAVX2,lavaMD,1,fully-vectorized
3480,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.435,19,MAVX2,lavaMD,2,fully-vectorized
3481,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.435,19,MAVX2,lavaMD,3,fully-vectorized
3482,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.438,19,MAVX2,lavaMD,4,fully-vectorized
3483,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.438,19,MAVX2,lavaMD,5,fully-vectorized
3484,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.435,19,MAVX2,lavaMD,6,fully-vectorized
3485,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.435,19,MAVX2,lavaMD,7,fully-vectorized
3486,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.438,19,MAVX2,lavaMD,8,fully-vectorized
3487,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.438,19,MAVX2,lavaMD,9,fully-vectorized
3488,jvbench.lavaMD.LavaMDBenchmark.fullVec,0.439,19,MAVX2,lavaMD,10,fully-vectorized
3519,jvbench.pathfinder.PathfinderBenchmark.fullVec,1.017,19,MAVX2,pathfinder,1,fully-vectorized
3520,jvbench.pathfinder.PathfinderBenchmark.fullVec,1.016,19,MAVX2,pathfinder,2,fully-vectorized
3521,jvbench.pathfinder.PathfinderBenchmark.fullVec,1.015,19,MAVX2,pathfinder,3,fully-vectorized
3522,jvbench.pathfinder.PathfinderBenchmark.fullVec,1.016,19,MAVX2,pathfinder,4,fully-vectorized
3523,jvbench.pathfinder.PathfinderBenchmark.fullVec,1.012,19,MAVX2,pathfinder,5,fully-vectorized
3524,jvbench.pathfinder.PathfinderBenchmark.fullVec,1.015,19,MAVX2,pathfinder,6,fully-vectorized
3525,jvbench.pathfinder.PathfinderBenchmark.fullVec,1.036,19,MAVX2,pathfinder,7,fully-vectorized
3526,jvbench.pathfinder.PathfinderBenchmark.fullVec,1.012,19,MAVX2,pathfinder,8,fully-vectorized
3527,jvbench.pathfinder.PathfinderBenchmark.fullVec,1.015,19,MAVX2,pathfinder,9,fully-vectorized
3528,jvbench.pathfinder.PathfinderBenchmark.fullVec,1.098,19,MAVX2,pathfinder,10,fully-vectorized
3559,jvbench.somier.SomierBenchmark.fullVec,0.623,19,MAVX2,somier,1,fully-vectorized
3560,jvbench.somier.SomierBenchmark.fullVec,0.62,19,MAVX2,somier,2,fully-vectorized
3561,jvbench.somier.SomierBenchmark.fullVec,0.622,19,MAVX2,somier,3,fully-vectorized
3562,jvbench.somier.SomierBenchmark.fullVec,0.62,19,MAVX2,somier,4,fully-vectorized
3563,jvbench.somier.SomierBenchmark.fullVec,0.621,19,MAVX2,somier,5,fully-vectorized
3564,jvbench.somier.SomierBenchmark.fullVec,0.623,19,MAVX2,somier,6,fully-vectorized
3565,jvbench.somier.SomierBenchmark.fullVec,0.621,19,MAVX2,somier,7,fully-vectorized
3566,jvbench.somier.SomierBenchmark.fullVec,0.62,19,MAVX2,somier,8,fully-vectorized
3567,jvbench.somier.SomierBenchmark.fullVec,0.622,19,MAVX2,somier,9,fully-vectorized
3568,jvbench.somier.SomierBenchmark.fullVec,0.621,19,MAVX2,somier,10,fully-vectorized
3599,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,4.91,19,MAVX2,particlefilter,1,fully-vectorized
3600,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,4.91,19,MAVX2,particlefilter,2,fully-vectorized
3601,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,4.911,19,MAVX2,particlefilter,3,fully-vectorized
3602,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,4.901,19,MAVX2,particlefilter,4,fully-vectorized
3603,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,4.907,19,MAVX2,particlefilter,5,fully-vectorized
3604,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,4.9,19,MAVX2,particlefilter,6,fully-vectorized
3605,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,4.904,19,MAVX2,particlefilter,7,fully-vectorized
3606,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,4.926,19,MAVX2,particlefilter,8,fully-vectorized
3607,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,4.949,19,MAVX2,particlefilter,9,fully-vectorized
3608,jvbench.particlefilter.ParticlefilterBenchmark.fullVec,4.913,19,MAVX2,particlefilter,10,fully-vectorized
3639,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.407,19,MAVX2,jacobi2d,1,fully-vectorized
3640,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.406,19,MAVX2,jacobi2d,2,fully-vectorized
3641,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.409,19,MAVX2,jacobi2d,3,fully-vectorized
3642,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.406,19,MAVX2,jacobi2d,4,fully-vectorized
3643,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.411,19,MAVX2,jacobi2d,5,fully-vectorized
3644,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.406,19,MAVX2,jacobi2d,6,fully-vectorized
3645,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.41,19,MAVX2,jacobi2d,7,fully-vectorized
3646,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.409,19,MAVX2,jacobi2d,8,fully-vectorized
3647,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.409,19,MAVX2,jacobi2d,9,fully-vectorized
3648,jvbench.jacobi2d.Jacobi2dBenchmark.fullVec,2.411,19,MAVX2,jacobi2d,10,fully-vectorized
3679,jvbench.canneal.CannealBenchmark.fullVec,1.653,19,MAVX2,canneal,1,fully-vectorized
3680,jvbench.canneal.CannealBenchmark.fullVec,1.687,19,MAVX2,canneal,2,fully-vectorized
3681,jvbench.canneal.CannealBenchmark.fullVec,1.651,19,MAVX2,canneal,3,fully-vectorized
3682,jvbench.canneal.CannealBenchmark.fullVec,1.658,19,MAVX2,canneal,4,fully-vectorized
3683,jvbench.canneal.CannealBenchmark.fullVec,1.69,19,MAVX2,canneal,5,fully-vectorized
3684,jvbench.canneal.CannealBenchmark.fullVec,1.655,19,MAVX2,canneal,6,fully-vectorized
3685,jvbench.canneal.CannealBenchmark.fullVec,1.656,19,MAVX2,canneal,7,fully-vectorized
3686,jvbench.canneal.CannealBenchmark.fullVec,1.66,19,MAVX2,canneal,8,fully-vectorized
3687,jvbench.canneal.CannealBenchmark.fullVec,1.697,19,MAVX2,canneal,9,fully-vectorized
3688,jvbench.canneal.CannealBenchmark.fullVec,1.662,19,MAVX2,canneal,10,fully-vectorized
3719,jvbench.axpy.AxpyBenchmark.fullVec,0.058,19,MAVX2,axpy,1,fully-vectorized
3720,jvbench.axpy.AxpyBenchmark.fullVec,0.058,19,MAVX2,axpy,2,fully-vectorized
3721,jvbench.axpy.AxpyBenchmark.fullVec,0.057,19,MAVX2,axpy,3,fully-vectorized
3722,jvbench.axpy.AxpyBenchmark.fullVec,0.058,19,MAVX2,axpy,4,fully-vectorized
3723,jvbench.axpy.AxpyBenchmark.fullVec,0.059,19,MAVX2,axpy,5,fully-vectorized
3724,jvbench.axpy.AxpyBenchmark.fullVec,0.059,19,MAVX2,axpy,6,fully-vectorized
3725,jvbench.axpy.AxpyBenchmark.fullVec,0.058,19,MAVX2,axpy,7,fully-vectorized
3726,jvbench.axpy.AxpyBenchmark.fullVec,0.058,19,MAVX2,axpy,8,fully-vectorized
3727,jvbench.axpy.AxpyBenchmark.fullVec,0.058,19,MAVX2,axpy,9,fully-vectorized
3728,jvbench.axpy.AxpyBenchmark.fullVec,0.058,19,MAVX2,axpy,10,fully-vectorized
3759,jvbench.streamcluster.StreamclusterBenchmark.fullVec,0.996,19,MAVX2,streamcluster,1,fully-vectorized
3760,jvbench.streamcluster.StreamclusterBenchmark.fullVec,0.942,19,MAVX2,streamcluster,2,fully-vectorized
3761,jvbench.streamcluster.StreamclusterBenchmark.fullVec,0.94,19,MAVX2,streamcluster,3,fully-vectorized
3762,jvbench.streamcluster.StreamclusterBenchmark.fullVec,0.912,19,MAVX2,streamcluster,4,fully-vectorized
3763,jvbench.streamcluster.StreamclusterBenchmark.fullVec,0.951,19,MAVX2,streamcluster,5,fully-vectorized
3764,jvbench.streamcluster.StreamclusterBenchmark.fullVec,0.894,19,MAVX2,streamcluster,6,fully-vectorized
3765,jvbench.streamcluster.StreamclusterBenchmark.fullVec,0.875,19,MAVX2,streamcluster,7,fully-vectorized
3766,jvbench.streamcluster.StreamclusterBenchmark.fullVec,0.912,19,MAVX2,streamcluster,8,fully-vectorized
3767,jvbench.streamcluster.StreamclusterBenchmark.fullVec,0.883,19,MAVX2,streamcluster,9,fully-vectorized
3768,jvbench.streamcluster.StreamclusterBenchmark.fullVec,0.887,19,MAVX2,streamcluster,10,fully-vectorized
3799,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.347,19,MAVX2,swaptions,1,fully-vectorized
3800,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.345,19,MAVX2,swaptions,2,fully-vectorized
3801,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.347,19,MAVX2,swaptions,3,fully-vectorized
3802,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.349,19,MAVX2,swaptions,4,fully-vectorized
3803,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.347,19,MAVX2,swaptions,5,fully-vectorized
3804,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.346,19,MAVX2,swaptions,6,fully-vectorized
3805,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.349,19,MAVX2,swaptions,7,fully-vectorized
3806,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.346,19,MAVX2,swaptions,8,fully-vectorized
3807,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.347,19,MAVX2,swaptions,9,fully-vectorized
3808,jvbench.swaptions.SwaptionsBenchmark.fullVec,1.348,19,MAVX2,swaptions,10,fully-vectorized
3839,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.2,19,MAVX2,blackscholes,1,fully-vectorized
3840,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.192,19,MAVX2,blackscholes,2,fully-vectorized
3841,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.181,19,MAVX2,blackscholes,3,fully-vectorized
3842,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.18,19,MAVX2,blackscholes,4,fully-vectorized
3843,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.181,19,MAVX2,blackscholes,5,fully-vectorized
3844,jvbench.blackscholes.BlackscholesBenchmark.fullVec,0.177,19,MAVX2,blackscholes,6,fully-vectorized
